Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2010,11,20,19:00,UTC,,22,,,6,,
2010,11,20,20:00,UTC,,20,,,8,,
2010,11,20,21:00,UTC,,26,,,6,,
2010,11,20,22:00,UTC,,18,,,4,,
2010,11,20,23:00,UTC,,12,,,5,,
2010,11,21,00:00,UTC,,10,,,4,,
2010,11,21,01:00,UTC,,9,,,4,,
2010,11,21,02:00,UTC,,11,,,4,,
2010,11,21,03:00,UTC,,8,,,4,,
2010,11,21,04:00,UTC,,11,,,4,,
2010,11,21,05:00,UTC,,8,,,4,,
2010,11,21,06:00,UTC,,8,,,5,,
2010,11,21,07:00,UTC,,11,,,5,,
2010,11,21,08:00,UTC,,14,,,5,,
2010,11,21,09:00,UTC,,14,,,5,,
2010,11,21,10:00,UTC,,22,,,5,,
2010,11,21,11:00,UTC,,20,,,4,,
2010,11,21,12:00,UTC,,27,,,6,,
2010,11,21,13:00,UTC,,28,,,5,,
2010,11,21,14:00,UTC,,28,,,6,,
2010,11,21,15:00,UTC,,36,,,6,,
2010,11,21,16:00,UTC,,33,,,6,,
2010,11,21,17:00,UTC,,22,,,5,,
2010,11,21,18:00,UTC,,33,,,5,,
2010,11,21,19:00,UTC,,26,,,6,,
2010,11,21,20:00,UTC,,16,,,6,,
2010,11,21,21:00,UTC,,16,,,5,,
2010,11,21,22:00,UTC,,9,,,5,,
2010,11,21,23:00,UTC,,5,,,5,,
2010,11,22,00:00,UTC,,10,,,4,,
2010,11,22,01:00,UTC,,8,,,4,,
2010,11,22,02:00,UTC,,8,,,4,,
2010,11,22,03:00,UTC,,7,,,4,,
2010,11,22,04:00,UTC,,23,,,4,,
2010,11,22,05:00,UTC,,38,,,5,,
2010,11,22,06:00,UTC,,48,,,5,,
2010,11,22,07:00,UTC,,45,,,6,,
2010,11,22,08:00,UTC,,52,,,6,,
2010,11,22,09:00,UTC,,47,,,6,,
2010,11,22,10:00,UTC,,45,,,6,,
2010,11,22,11:00,UTC,,52,,,6,,
2010,11,22,12:00,UTC,,60,,,7,,
2010,11,22,13:00,UTC,,60,,,6,,
2010,11,22,14:00,UTC,,73,,,8,,
2010,11,22,15:00,UTC,,65,,,9,,
2010,11,22,16:00,UTC,,53,,,7,,
2010,11,22,17:00,UTC,,51,,,9,,
2010,11,22,18:00,UTC,,61,,,10,,
2010,11,22,19:00,UTC,,55,,,10,,
2010,11,22,20:00,UTC,,46,,,12,,
2010,11,22,21:00,UTC,,27,,,8,,
2010,11,22,22:00,UTC,,18,,,7,,
2010,11,22,23:00,UTC,,18,,,5,,
2010,11,23,00:00,UTC,,19,,,5,,
2010,11,23,01:00,UTC,,20,,,5,,
2010,11,23,02:00,UTC,,13,,,4,,
2010,11,23,03:00,UTC,,22,,,4,,
2010,11,23,04:00,UTC,,68,,,5,,
2010,11,23,05:00,UTC,,73,,,6,,
2010,11,23,06:00,UTC,,69,,,7,,
2010,11,23,07:00,UTC,,42,,,5,,
2010,11,23,08:00,UTC,,31,,,4,,
2010,11,23,09:00,UTC,,32,,,5,,
2010,11,23,10:00,UTC,,31,,,4,,
2010,11,23,11:00,UTC,,44,,,3,,
2010,11,23,12:00,UTC,,43,,,3,,
2010,11,23,13:00,UTC,,42,,,2,,
2010,11,23,14:00,UTC,,47,,,3,,
2010,11,23,15:00,UTC,,45,,,4,,
2010,11,23,16:00,UTC,,44,,,4,,
2010,11,23,17:00,UTC,,30,,,4,,
2010,11,23,18:00,UTC,,29,,,4,,
2010,11,23,19:00,UTC,,19,,,3,,
2010,11,23,20:00,UTC,,21,,,3,,
2010,11,23,21:00,UTC,,16,,,5,,
2010,11,23,22:00,UTC,,11,,,4,,
2010,11,23,23:00,UTC,,8,,,4,,
2010,11,24,00:00,UTC,,12,,,4,,
2010,11,24,01:00,UTC,,8,,,4,,
2010,11,24,02:00,UTC,,8,,,4,,
2010,11,24,03:00,UTC,,7,,,4,,
2010,11,24,04:00,UTC,,15,,,4,,
2010,11,24,05:00,UTC,,19,,,4,,
2010,11,24,06:00,UTC,,28,,,5,,
2010,11,24,07:00,UTC,,28,,,5,,
2010,11,24,08:00,UTC,,22,,,4,,
2010,11,24,09:00,UTC,,24,,,4,,
2010,11,24,10:00,UTC,,22,,,4,,
2010,11,24,11:00,UTC,,24,,,4,,
2010,11,24,12:00,UTC,,23,,,4,,
2010,11,24,13:00,UTC,,25,,,3,,
2010,11,24,14:00,UTC,,27,,,4,,
2010,11,24,15:00,UTC,,26,,,4,,
2010,11,24,16:00,UTC,,21,,,4,,
2010,11,24,17:00,UTC,,18,,,4,,
2010,11,24,18:00,UTC,,14,,,4,,
2010,11,24,19:00,UTC,,12,,,5,,
2010,11,24,20:00,UTC,,13,,,4,,
2010,11,24,21:00,UTC,,10,,,5,,
2010,11,24,22:00,UTC,,5,,,3,,
2010,11,24,23:00,UTC,,10,,,3,,
2010,11,25,00:00,UTC,,10,,,3,,
2010,11,25,01:00,UTC,,7,,,3,,
2010,11,25,02:00,UTC,,7,,,3,,
2010,11,25,03:00,UTC,,9,,,3,,
2010,11,25,04:00,UTC,,20,,,4,,
2010,11,25,05:00,UTC,,22,,,5,,
2010,11,25,06:00,UTC,,33,,,5,,
2010,11,25,07:00,UTC,,30,,,5,,
2010,11,25,08:00,UTC,,28,,,5,,
2010,11,25,09:00,UTC,,27,,,6,,
2010,11,25,10:00,UTC,,30,,,5,,
2010,11,25,11:00,UTC,,30,,,3,,
2010,11,25,12:00,UTC,,30,,,6,,
2010,11,25,13:00,UTC,,31,,,4,,
2010,11,25,14:00,UTC,,33,,,5,,
2010,11,25,15:00,UTC,,32,,,5,,
2010,11,25,16:00,UTC,,29,,,5,,
2010,11,25,17:00,UTC,,21,,,5,,
2010,11,25,18:00,UTC,,25,,,5,,
2010,11,25,19:00,UTC,,19,,,5,,
2010,11,25,20:00,UTC,,16,,,6,,
2010,11,25,21:00,UTC,,22,,,6,,
2010,11,25,22:00,UTC,,12,,,6,,
2010,11,25,23:00,UTC,,10,,,5,,
2010,11,26,00:00,UTC,,17,,,5,,
2010,11,26,01:00,UTC,,11,,,4,,
2010,11,26,02:00,UTC,,10,,,5,,
2010,11,26,03:00,UTC,,13,,,5,,
2010,11,26,04:00,UTC,,34,,,5,,
2010,11,26,05:00,UTC,,35,,,5,,
2010,11,26,06:00,UTC,,42,,,6,,
2010,11,26,07:00,UTC,,40,,,5,,
2010,11,26,08:00,UTC,,49,,,7,,
2010,11,26,09:00,UTC,,52,,,6,,
2010,11,26,10:00,UTC,,42,,,6,,
2010,11,26,11:00,UTC,,42,,,11,,
2010,11,26,12:00,UTC,,41,,,9,,
2010,11,26,13:00,UTC,,41,,,7,,
2010,11,26,14:00,UTC,,49,,,6,,
2010,11,26,15:00,UTC,,44,,,6,,
2010,11,26,16:00,UTC,,40,,,6,,
2010,11,26,17:00,UTC,,37,,,7,,
2010,11,26,18:00,UTC,,32,,,6,,
2010,11,26,19:00,UTC,,29,,,7,,
2010,11,26,20:00,UTC,,31,,,7,,
2010,11,26,21:00,UTC,,24,,,6,,
2010,11,26,22:00,UTC,,17,,,6,,
2010,11,26,23:00,UTC,,16,,,6,,
2010,11,27,00:00,UTC,,14,,,5,,
2010,11,27,01:00,UTC,,14,,,5,,
2010,11,27,02:00,UTC,,14,,,5,,
2010,11,27,03:00,UTC,,20,,,6,,
2010,11,27,04:00,UTC,,20,,,5,,
2010,11,27,05:00,UTC,,12,,,5,,
2010,11,27,06:00,UTC,,10,,,5,,
2010,11,27,07:00,UTC,,21,,,6,,
2010,11,27,08:00,UTC,,19,,,5,,
2010,11,27,09:00,UTC,,27,,,7,,
2010,11,27,10:00,UTC,,24,,,6,,
2010,11,27,11:00,UTC,,23,,,6,,
2010,11,27,12:00,UTC,,23,,,6,,
2010,11,27,13:00,UTC,,26,,,6,,
2010,11,27,14:00,UTC,,42,,,7,,
2010,11,27,15:00,UTC,,23,,,6,,
2010,11,27,16:00,UTC,,25,,,6,,
2010,11,27,17:00,UTC,,23,,,6,,
2010,11,27,18:00,UTC,,20,,,6,,
2010,11,27,19:00,UTC,,15,,,6,,
2010,11,27,20:00,UTC,,13,,,6,,
2010,11,27,21:00,UTC,,19,,,6,,
2010,11,27,22:00,UTC,,15,,,5,,
2010,11,27,23:00,UTC,,16,,,5,,
2010,11,28,00:00,UTC,,12,,,5,,
2010,11,28,01:00,UTC,,8,,,5,,
2010,11,28,02:00,UTC,,9,,,5,,
2010,11,28,03:00,UTC,,6,,,5,,
2010,11,28,04:00,UTC,,10,,,5,,
2010,11,28,05:00,UTC,,6,,,5,,
2010,11,28,06:00,UTC,,17,,,6,,
2010,11,28,07:00,UTC,,14,,,5,,
2010,11,28,08:00,UTC,,17,,,5,,
2010,11,28,09:00,UTC,,22,,,6,,
2010,11,28,10:00,UTC,,34,,,6,,
2010,11,28,11:00,UTC,,33,,,5,,
2010,11,28,12:00,UTC,,35,,,6,,
2010,11,28,13:00,UTC,,40,,,5,,
2010,11,28,14:00,UTC,,82,,,8,,
2010,11,28,15:00,UTC,,116,,,18,,
2010,11,28,16:00,UTC,,53,,,11,,
2010,11,28,17:00,UTC,,34,,,7,,
2010,11,28,18:00,UTC,,31,,,8,,
2010,11,28,19:00,UTC,,22,,,7,,
2010,11,28,20:00,UTC,,16,,,7,,
2010,11,28,21:00,UTC,,27,,,5,,
2010,11,28,22:00,UTC,,14,,,6,,
2010,11,28,23:00,UTC,,11,,,5,,
2010,11,29,00:00,UTC,,18,,,5,,
2010,11,29,01:00,UTC,,13,,,5,,
2010,11,29,02:00,UTC,,17,,,5,,
2010,11,29,03:00,UTC,,22,,,6,,
2010,11,29,04:00,UTC,,44,,,6,,
2010,11,29,05:00,UTC,,181,,,21,,
2010,11,29,06:00,UTC,,94,,,11,,
2010,11,29,07:00,UTC,,127,,,12,,
2010,11,29,08:00,UTC,,104,,,15,,
2010,11,29,09:00,UTC,,96,,,15,,
2010,11,29,10:00,UTC,,83,,,14,,
2010,11,29,11:00,UTC,,44,,,7,,
2010,11,29,12:00,UTC,,48,,,6,,
2010,11,29,13:00,UTC,,54,,,7,,
2010,11,29,14:00,UTC,,60,,,8,,
2010,11,29,15:00,UTC,,53,,,9,,
2010,11,29,16:00,UTC,,55,,,9,,
2010,11,29,17:00,UTC,,54,,,7,,
2010,11,29,18:00,UTC,,71,,,11,,
2010,11,29,19:00,UTC,,55,,,13,,
2010,11,29,20:00,UTC,,59,,,17,,
2010,11,29,21:00,UTC,,27,,,7,,
2010,11,29,22:00,UTC,,18,,,6,,
2010,11,29,23:00,UTC,,10,,,4,,
2010,11,30,00:00,UTC,,12,,,6,,
2010,11,30,01:00,UTC,,11,,,6,,
2010,11,30,02:00,UTC,,19,,,6,,
2010,11,30,03:00,UTC,,19,,,5,,
2010,11,30,04:00,UTC,,30,,,6,,
2010,11,30,05:00,UTC,,46,,,6,,
2010,11,30,06:00,UTC,,81,,,8,,
2010,11,30,07:00,UTC,,85,,,9,,
2010,11,30,08:00,UTC,,51,,,8,,
2010,11,30,09:00,UTC,,40,,,6,,
2010,11,30,10:00,UTC,,34,,,5,,
2010,11,30,11:00,UTC,,30,,,6,,
2010,11,30,12:00,UTC,,36,,,5,,
2010,11,30,13:00,UTC,,36,,,6,,
2010,11,30,14:00,UTC,,42,,,5,,
2010,11,30,15:00,UTC,,45,,,9,,
2010,11,30,16:00,UTC,,40,,,13,,
2010,11,30,17:00,UTC,,37,,,6,,
2010,11,30,18:00,UTC,,32,,,7,,
2010,11,30,19:00,UTC,,60,,,7,,
2010,11,30,20:00,UTC,,60,,,11,,
2010,11,30,21:00,UTC,,48,,,10,,
2010,11,30,22:00,UTC,,31,,,7,,
2010,11,30,23:00,UTC,,22,,,6,,
2010,12,1,00:00,UTC,,15,,,5,,
2010,12,1,01:00,UTC,,12,,,4,,
2010,12,1,02:00,UTC,,15,,,4,,
2010,12,1,03:00,UTC,,18,,,4,,
2010,12,1,04:00,UTC,,22,,,5,,
2010,12,1,05:00,UTC,,19,,,5,,
2010,12,1,06:00,UTC,,33,,,6,,
2010,12,1,07:00,UTC,,31,,,5,,
2010,12,1,08:00,UTC,,31,,,6,,
2010,12,1,09:00,UTC,,37,,,6,,
2010,12,1,10:00,UTC,,45,,,6,,
2010,12,1,11:00,UTC,,57,,,6,,
2010,12,1,12:00,UTC,,52,,,5,,
2010,12,1,13:00,UTC,,47,,,10,,
2010,12,1,14:00,UTC,,54,,,4,,
2010,12,1,15:00,UTC,,45,,,4,,
2010,12,1,16:00,UTC,,56,,,6,,
2010,12,1,17:00,UTC,,51,,,7,,
2010,12,1,18:00,UTC,,50,,,9,,
2010,12,1,19:00,UTC,,48,,,8,,
2010,12,1,20:00,UTC,,45,,,9,,
2010,12,1,21:00,UTC,,34,,,7,,
2010,12,1,22:00,UTC,,45,,,7,,
2010,12,1,23:00,UTC,,47,,,7,,
2010,12,2,00:00,UTC,,33,,,9,,
2010,12,2,01:00,UTC,,23,,,6,,
2010,12,2,02:00,UTC,,35,,,5,,
2010,12,2,03:00,UTC,,49,,,6,,
2010,12,2,04:00,UTC,,32,,,6,,
2010,12,2,05:00,UTC,,44,,,6,,
2010,12,2,06:00,UTC,,65,,,5,,
2010,12,2,07:00,UTC,,62,,,11,,
2010,12,2,08:00,UTC,,68,,,5,,
2010,12,2,09:00,UTC,,62,,,4,,
2010,12,2,10:00,UTC,,57,,,5,,
2010,12,2,11:00,UTC,,49,,,6,,
2010,12,2,12:00,UTC,,49,,,5,,
2010,12,2,13:00,UTC,,25,,,3,,
2010,12,2,14:00,UTC,,29,,,4,,
2010,12,2,15:00,UTC,,27,,,5,,
2010,12,2,16:00,UTC,,20,,,5,,
2010,12,2,17:00,UTC,,27,,,4,,
2010,12,2,18:00,UTC,,31,,,5,,
2010,12,2,19:00,UTC,,30,,,6,,
2010,12,2,20:00,UTC,,34,,,6,,
2010,12,2,21:00,UTC,,20,,,8,,
2010,12,2,22:00,UTC,,14,,,3,,
2010,12,2,23:00,UTC,,9,,,2,,
2010,12,3,00:00,UTC,,12,,,4,,
2010,12,3,01:00,UTC,,11,,,4,,
2010,12,3,02:00,UTC,,11,,,3,,
2010,12,3,03:00,UTC,,16,,,3,,
2010,12,3,04:00,UTC,,22,,,3,,
2010,12,3,05:00,UTC,,39,,,3,,
2010,12,3,06:00,UTC,,45,,,5,,
2010,12,3,07:00,UTC,,49,,,6,,
2010,12,3,08:00,UTC,,53,,,11,,
2010,12,3,09:00,UTC,,47,,,7,,
2010,12,3,10:00,UTC,,43,,,6,,
2010,12,3,11:00,UTC,,46,,,6,,
2010,12,3,12:00,UTC,,47,,,8,,
2010,12,3,13:00,UTC,,59,,,9,,
2010,12,3,14:00,UTC,,68,,,9,,
2010,12,3,15:00,UTC,,52,,,9,,
2010,12,3,16:00,UTC,,48,,,11,,
2010,12,3,17:00,UTC,,43,,,11,,
2010,12,3,18:00,UTC,,41,,,11,,
2010,12,3,19:00,UTC,,37,,,14,,
2010,12,3,20:00,UTC,,31,,,15,,
2010,12,3,21:00,UTC,,25,,,18,,
2010,12,3,22:00,UTC,,17,,,11,,
2010,12,3,23:00,UTC,,19,,,14,,
2010,12,4,00:00,UTC,,16,,,14,,
2010,12,4,01:00,UTC,,15,,,17,,
2010,12,4,02:00,UTC,,19,,,16,,
2010,12,4,03:00,UTC,,16,,,15,,
2010,12,4,04:00,UTC,,19,,,15,,
2010,12,4,05:00,UTC,,14,,,16,,
2010,12,4,06:00,UTC,,16,,,16,,
2010,12,4,07:00,UTC,,19,,,18,,
2010,12,4,08:00,UTC,,30,,,15,,
2010,12,4,09:00,UTC,,18,,,13,,
2010,12,4,10:00,UTC,,40,,,12,,
2010,12,4,11:00,UTC,,27,,,13,,
2010,12,4,12:00,UTC,,30,,,15,,
2010,12,4,13:00,UTC,,34,,,16,,
2010,12,4,14:00,UTC,,30,,,16,,
2010,12,4,15:00,UTC,,32,,,17,,
2010,12,4,16:00,UTC,,33,,,17,,
2010,12,4,17:00,UTC,,34,,,19,,
2010,12,4,18:00,UTC,,27,,,22,,
2010,12,4,19:00,UTC,,25,,,17,,
2010,12,4,20:00,UTC,,33,,,17,,
2010,12,4,21:00,UTC,,46,,,15,,
2010,12,4,22:00,UTC,,38,,,18,,
2010,12,4,23:00,UTC,,33,,,17,,
2010,12,5,00:00,UTC,,30,,,16,,
2010,12,5,01:00,UTC,,35,,,16,,
2010,12,5,02:00,UTC,,29,,,15,,
2010,12,5,03:00,UTC,,21,,,13,,
2010,12,5,04:00,UTC,,21,,,12,,
2010,12,5,05:00,UTC,,16,,,8,,
2010,12,5,06:00,UTC,,8,,,5,,
2010,12,5,07:00,UTC,,28,,,4,,
2010,12,5,08:00,UTC,,15,,,5,,
2010,12,5,09:00,UTC,,16,,,9,,
2010,12,5,10:00,UTC,,30,,,5,,
2010,12,5,11:00,UTC,,26,,,4,,
2010,12,5,12:00,UTC,,29,,,4,,
2010,12,5,13:00,UTC,,55,,,8,,
2010,12,5,14:00,UTC,,43,,,8,,
2010,12,5,15:00,UTC,,51,,,8,,
2010,12,5,16:00,UTC,,44,,,7,,
2010,12,5,17:00,UTC,,34,,,7,,
2010,12,5,18:00,UTC,,26,,,8,,
2010,12,5,19:00,UTC,,13,,,8,,
2010,12,5,20:00,UTC,,10,,,8,,
2010,12,5,21:00,UTC,,12,,,12,,
2010,12,5,22:00,UTC,,13,,,6,,
2010,12,5,23:00,UTC,,11,,,5,,
2010,12,6,00:00,UTC,,12,,,6,,
2010,12,6,01:00,UTC,,15,,,7,,
2010,12,6,02:00,UTC,,20,,,6,,
2010,12,6,03:00,UTC,,14,,,6,,
2010,12,6,04:00,UTC,,19,,,6,,
2010,12,6,05:00,UTC,,13,,,6,,
2010,12,6,06:00,UTC,,8,,,9,,
2010,12,6,07:00,UTC,,22,,,4,,
2010,12,6,08:00,UTC,,17,,,4,,
2010,12,6,09:00,UTC,,21,,,5,,
2010,12,6,10:00,UTC,,38,,,7,,
2010,12,6,11:00,UTC,,29,,,7,,
2010,12,6,12:00,UTC,,34,,,8,,
2010,12,6,13:00,UTC,,38,,,9,,
2010,12,6,14:00,UTC,,41,,,11,,
2010,12,6,15:00,UTC,,57,,,18,,
2010,12,6,16:00,UTC,,41,,,13,,
2010,12,6,17:00,UTC,,35,,,10,,
2010,12,6,18:00,UTC,,45,,,11,,
2010,12,6,19:00,UTC,,27,,,12,,
2010,12,6,20:00,UTC,,40,,,14,,
2010,12,6,21:00,UTC,,36,,,15,,
2010,12,6,22:00,UTC,,31,,,15,,
2010,12,6,23:00,UTC,,22,,,14,,
2010,12,7,00:00,UTC,,14,,,14,,
2010,12,7,01:00,UTC,,20,,,15,,
2010,12,7,02:00,UTC,,21,,,14,,
2010,12,7,03:00,UTC,,16,,,16,,
2010,12,7,04:00,UTC,,20,,,13,,
2010,12,7,05:00,UTC,,25,,,10,,
2010,12,7,06:00,UTC,,35,,,11,,
2010,12,7,07:00,UTC,,47,,,12,,
2010,12,7,08:00,UTC,,75,,,15,,
2010,12,7,09:00,UTC,,75,,,15,,
2010,12,7,10:00,UTC,,54,,,13,,
2010,12,7,11:00,UTC,,58,,,13,,
2010,12,7,12:00,UTC,,54,,,15,,
2010,12,7,13:00,UTC,,58,,,17,,
2010,12,7,14:00,UTC,,45,,,9,,
2010,12,7,15:00,UTC,,55,,,9,,
2010,12,7,16:00,UTC,,39,,,8,,
2010,12,7,17:00,UTC,,34,,,8,,
2010,12,7,18:00,UTC,,39,,,8,,
2010,12,7,19:00,UTC,,56,,,8,,
2010,12,7,20:00,UTC,,47,,,8,,
2010,12,7,21:00,UTC,,66,,,11,,
2010,12,7,22:00,UTC,,69,,,9,,
2010,12,7,23:00,UTC,,50,,,7,,
2010,12,8,00:00,UTC,,30,,,6,,
2010,12,8,01:00,UTC,,30,,,6,,
2010,12,8,02:00,UTC,,42,,,6,,
2010,12,8,03:00,UTC,,34,,,5,,
2010,12,8,04:00,UTC,,24,,,5,,
2010,12,8,05:00,UTC,,21,,,6,,
2010,12,8,06:00,UTC,,22,,,6,,
2010,12,8,07:00,UTC,,23,,,7,,
2010,12,8,08:00,UTC,,21,,,6,,
2010,12,8,09:00,UTC,,36,,,7,,
2010,12,8,10:00,UTC,,27,,,5,,
2010,12,8,11:00,UTC,,34,,,6,,
2010,12,8,12:00,UTC,,40,,,11,,
2010,12,8,13:00,UTC,,39,,,9,,
2010,12,8,14:00,UTC,,40,,,5,,
2010,12,8,15:00,UTC,,28,,,4,,
2010,12,8,16:00,UTC,,25,,,5,,
2010,12,8,17:00,UTC,,20,,,5,,
2010,12,8,18:00,UTC,,22,,,5,,
2010,12,8,19:00,UTC,,22,,,5,,
2010,12,8,20:00,UTC,,18,,,5,,
2010,12,8,21:00,UTC,,15,,,5,,
2010,12,8,22:00,UTC,,19,,,11,,
2010,12,8,23:00,UTC,,20,,,5,,
2010,12,9,00:00,UTC,,14,,,3,,
2010,12,9,01:00,UTC,,18,,,5,,
2010,12,9,02:00,UTC,,19,,,5,,
2010,12,9,03:00,UTC,,32,,,5,,
2010,12,9,04:00,UTC,,78,,,5,,
2010,12,9,05:00,UTC,,25,,,4,,
2010,12,9,06:00,UTC,,71,,,5,,
2010,12,9,07:00,UTC,,57,,,6,,
2010,12,9,08:00,UTC,,61,,,10,,
2010,12,9,09:00,UTC,,54,,,4,,
2010,12,9,10:00,UTC,,50,,,3,,
2010,12,9,11:00,UTC,,45,,,4,,
2010,12,9,12:00,UTC,,44,,,4,,
2010,12,9,13:00,UTC,,46,,,5,,
2010,12,9,14:00,UTC,,46,,,10,,
2010,12,9,15:00,UTC,,42,,,5,,
2010,12,9,16:00,UTC,,41,,,4,,
2010,12,9,17:00,UTC,,34,,,6,,
2010,12,9,18:00,UTC,,27,,,7,,
2010,12,9,19:00,UTC,,25,,,7,,
2010,12,9,20:00,UTC,,23,,,5,,
2010,12,9,21:00,UTC,,22,,,5,,
2010,12,9,22:00,UTC,,11,,,4,,
2010,12,9,23:00,UTC,,7,,,3,,
2010,12,10,00:00,UTC,,9,,,8,,
2010,12,10,01:00,UTC,,7,,,2,,
2010,12,10,02:00,UTC,,6,,,2,,
2010,12,10,03:00,UTC,,5,,,2,,
2010,12,10,04:00,UTC,,12,,,4,,
2010,12,10,05:00,UTC,,17,,,5,,
2010,12,10,06:00,UTC,,26,,,6,,
2010,12,10,07:00,UTC,,26,,,6,,
2010,12,10,08:00,UTC,,20,,,6,,
2010,12,10,09:00,UTC,,22,,,7,,
2010,12,10,10:00,UTC,,24,,,10,,
2010,12,10,11:00,UTC,,27,,,4,,
2010,12,10,12:00,UTC,,32,,,3,,
2010,12,10,13:00,UTC,,31,,,5,,
2010,12,10,14:00,UTC,,30,,,6,,
2010,12,10,15:00,UTC,,31,,,5,,
2010,12,10,16:00,UTC,,28,,,5,,
2010,12,10,17:00,UTC,,24,,,7,,
2010,12,10,18:00,UTC,,24,,,6,,
2010,12,10,19:00,UTC,,28,,,4,,
2010,12,10,20:00,UTC,,19,,,4,,
2010,12,10,21:00,UTC,,19,,,5,,
2010,12,10,22:00,UTC,,30,,,5,,
2010,12,10,23:00,UTC,,29,,,4,,
2010,12,11,00:00,UTC,,19,,,8,,
2010,12,11,01:00,UTC,,13,,,3,,
2010,12,11,02:00,UTC,,14,,,2,,
2010,12,11,03:00,UTC,,54,,,3,,
2010,12,11,04:00,UTC,,78,,,6,,
2010,12,11,05:00,UTC,,52,,,5,,
2010,12,11,06:00,UTC,,37,,,7,,
2010,12,11,07:00,UTC,,37,,,3,,
2010,12,11,08:00,UTC,,48,,,3,,
2010,12,11,09:00,UTC,,71,,,7,,
2010,12,11,10:00,UTC,,85,,,8,,
2010,12,11,11:00,UTC,,61,,,7,,
2010,12,11,12:00,UTC,,48,,,7,,
2010,12,11,13:00,UTC,,56,,,9,,
2010,12,11,14:00,UTC,,47,,,8,,
2010,12,11,15:00,UTC,,34,,,11,,
2010,12,11,16:00,UTC,,33,,,5,,
2010,12,11,17:00,UTC,,31,,,5,,
2010,12,11,18:00,UTC,,49,,,5,,
2010,12,11,19:00,UTC,,32,,,7,,
2010,12,11,20:00,UTC,,24,,,7,,
2010,12,11,21:00,UTC,,27,,,6,,
2010,12,11,22:00,UTC,,24,,,6,,
2010,12,11,23:00,UTC,,24,,,5,,
2010,12,12,00:00,UTC,,17,,,9,,
2010,12,12,01:00,UTC,,16,,,6,,
2010,12,12,02:00,UTC,,14,,,5,,
2010,12,12,03:00,UTC,,10,,,3,,
2010,12,12,04:00,UTC,,9,,,5,,
2010,12,12,05:00,UTC,,7,,,5,,
2010,12,12,06:00,UTC,,7,,,6,,
2010,12,12,07:00,UTC,,8,,,5,,
2010,12,12,08:00,UTC,,16,,,5,,
2010,12,12,09:00,UTC,,22,,,6,,
2010,12,12,10:00,UTC,,37,,,7,,
2010,12,12,11:00,UTC,,46,,,9,,
2010,12,12,12:00,UTC,,52,,,12,,
2010,12,12,13:00,UTC,,84,,,11,,
2010,12,12,14:00,UTC,,63,,,10,,
2010,12,12,15:00,UTC,,98,,,21,,
2010,12,12,16:00,UTC,,109,,,24,,
2010,12,12,17:00,UTC,,120,,,32,,
2010,12,12,18:00,UTC,,100,,,25,,
2010,12,12,19:00,UTC,,37,,,13,,
2010,12,12,20:00,UTC,,25,,,12,,
2010,12,12,21:00,UTC,,24,,,9,,
2010,12,12,22:00,UTC,,14,,,6,,
2010,12,12,23:00,UTC,,10,,,5,,
2010,12,13,00:00,UTC,,11,,,5,,
2010,12,13,01:00,UTC,,14,,,6,,
2010,12,13,02:00,UTC,,19,,,6,,
2010,12,13,03:00,UTC,,21,,,7,,
2010,12,13,04:00,UTC,,39,,,9,,
2010,12,13,05:00,UTC,,56,,,6,,
2010,12,13,06:00,UTC,,67,,,6,,
2010,12,13,07:00,UTC,,73,,,9,,
2010,12,13,08:00,UTC,,66,,,8,,
2010,12,13,09:00,UTC,,64,,,9,,
2010,12,13,10:00,UTC,,53,,,7,,
2010,12,13,11:00,UTC,,48,,,10,,
2010,12,13,12:00,UTC,,44,,,6,,
2010,12,13,13:00,UTC,,45,,,4,,
2010,12,13,14:00,UTC,,56,,,6,,
2010,12,13,15:00,UTC,,53,,,8,,
2010,12,13,16:00,UTC,,39,,,8,,
2010,12,13,17:00,UTC,,49,,,12,,
2010,12,13,18:00,UTC,,37,,,7,,
2010,12,13,19:00,UTC,,30,,,8,,
2010,12,13,20:00,UTC,,28,,,5,,
2010,12,13,21:00,UTC,,22,,,6,,
2010,12,13,22:00,UTC,,19,,,5,,
2010,12,13,23:00,UTC,,13,,,5,,
2010,12,14,00:00,UTC,,13,,,8,,
2010,12,14,01:00,UTC,,10,,,3,,
2010,12,14,02:00,UTC,,11,,,2,,
2010,12,14,03:00,UTC,,10,,,4,,
2010,12,14,04:00,UTC,,17,,,5,,
2010,12,14,05:00,UTC,,27,,,6,,
2010,12,14,06:00,UTC,,39,,,7,,
2010,12,14,07:00,UTC,,41,,,8,,
2010,12,14,08:00,UTC,,36,,,5,,
2010,12,14,09:00,UTC,,33,,,3,,
2010,12,14,10:00,UTC,,32,,,6,,
2010,12,14,11:00,UTC,,37,,,7,,
2010,12,14,12:00,UTC,,40,,,7,,
2010,12,14,13:00,UTC,,42,,,11,,
2010,12,14,14:00,UTC,,46,,,5,,
2010,12,14,15:00,UTC,,43,,,7,,
2010,12,14,16:00,UTC,,40,,,7,,
2010,12,14,17:00,UTC,,36,,,7,,
2010,12,14,18:00,UTC,,37,,,7,,
2010,12,14,19:00,UTC,,31,,,8,,
